CHROM	POS	PLAF
Pf3D7_14_v3	1787865	0
Pf3D7_14_v3	1787871	0
Pf3D7_14_v3	1787884	0
Pf3D7_14_v3	1787889	0
Pf3D7_14_v3	1787891	0
Pf3D7_14_v3	1787892	0
Pf3D7_14_v3	1787906	0.269816442011305
Pf3D7_14_v3	1787907	0
Pf3D7_14_v3	1787911	0
Pf3D7_14_v3	1787914	0
Pf3D7_14_v3	1787923	0
Pf3D7_14_v3	1787942	0
Pf3D7_14_v3	1787949	0
Pf3D7_14_v3	1787957	0
Pf3D7_14_v3	1787969	0
Pf3D7_14_v3	1787993	0
Pf3D7_14_v3	1788010	0
Pf3D7_14_v3	1788018	0
Pf3D7_14_v3	1788028	0
Pf3D7_14_v3	1788075	0
Pf3D7_14_v3	1788101	0
Pf3D7_14_v3	1788141	0
Pf3D7_14_v3	1788142	0
Pf3D7_14_v3	1788149	0
Pf3D7_14_v3	1788197	0
Pf3D7_14_v3	1788245	0.217904880323271
Pf3D7_14_v3	1788251	0
Pf3D7_14_v3	1788266	0
Pf3D7_14_v3	1788287	0
Pf3D7_14_v3	1788305	0
Pf3D7_14_v3	1788329	0.0117476755191798
Pf3D7_14_v3	1788330	0
Pf3D7_14_v3	1788341	0
Pf3D7_14_v3	1788348	0
Pf3D7_14_v3	1788351	0
Pf3D7_14_v3	1788368	0
Pf3D7_14_v3	1788374	0
Pf3D7_14_v3	1788378	0
Pf3D7_14_v3	1788380	0
Pf3D7_14_v3	1788387	0
Pf3D7_14_v3	1788388	0
Pf3D7_14_v3	1788406	0
Pf3D7_14_v3	1788431	0
Pf3D7_14_v3	1788434	0
Pf3D7_14_v3	1788475	0
Pf3D7_14_v3	1788485	0
Pf3D7_14_v3	1788515	0
Pf3D7_14_v3	1788530	0
Pf3D7_14_v3	1788553	0
Pf3D7_14_v3	1788556	0
Pf3D7_14_v3	1788560	0
Pf3D7_14_v3	1788569	0
Pf3D7_14_v3	1788635	0
Pf3D7_14_v3	1788650	0
Pf3D7_14_v3	1788695	0
Pf3D7_14_v3	1788716	0
Pf3D7_14_v3	1788725	0
Pf3D7_14_v3	1788732	0
Pf3D7_14_v3	1788733	0
Pf3D7_14_v3	1788743	0
Pf3D7_14_v3	1788748	0
Pf3D7_14_v3	1788751	0
Pf3D7_14_v3	1788773	0
Pf3D7_14_v3	1788796	0
Pf3D7_14_v3	1788798	0
Pf3D7_14_v3	1788804	0
Pf3D7_14_v3	1788860	0
Pf3D7_14_v3	1788877	0
Pf3D7_14_v3	1788917	0
Pf3D7_14_v3	1788921	0
Pf3D7_14_v3	1788931	0
Pf3D7_14_v3	1788937	0
Pf3D7_14_v3	1788946	0
Pf3D7_14_v3	1788971	0
Pf3D7_14_v3	1788975	0
Pf3D7_14_v3	1788992	0
Pf3D7_14_v3	1789007	0
Pf3D7_14_v3	1789046	0
Pf3D7_14_v3	1789139	0
Pf3D7_14_v3	1789164	0
Pf3D7_14_v3	1789169	0
Pf3D7_14_v3	1789190	0
Pf3D7_14_v3	1789196	0
Pf3D7_14_v3	1789197	0
Pf3D7_14_v3	1789203	0
Pf3D7_14_v3	1789204	0
Pf3D7_14_v3	1789205	0
Pf3D7_14_v3	1789211	0
Pf3D7_14_v3	1789230	0
Pf3D7_14_v3	1789237	0
Pf3D7_14_v3	1789240	0
Pf3D7_14_v3	1789242	0
Pf3D7_14_v3	1789243	0
Pf3D7_14_v3	1789250	0
Pf3D7_14_v3	1789255	0
Pf3D7_14_v3	1789260	0
Pf3D7_14_v3	1789262	0
Pf3D7_14_v3	1789273	0
Pf3D7_14_v3	1789274	0
Pf3D7_14_v3	1789288	0
Pf3D7_14_v3	1789315	0
Pf3D7_14_v3	1789323	0
Pf3D7_14_v3	1789400	0
Pf3D7_14_v3	1789406	0
Pf3D7_14_v3	1789436	0
Pf3D7_14_v3	1789458	0
Pf3D7_14_v3	1789462	0
Pf3D7_14_v3	1789480	0
Pf3D7_14_v3	1789499	0
Pf3D7_14_v3	1789520	0
Pf3D7_14_v3	1789586	0
Pf3D7_14_v3	1789602	0
Pf3D7_14_v3	1789809	0
Pf3D7_14_v3	1789851	0
Pf3D7_14_v3	1789853	0
Pf3D7_14_v3	1789861	0
Pf3D7_14_v3	1789882	0
Pf3D7_14_v3	1789901	0
Pf3D7_14_v3	1790000	0
Pf3D7_14_v3	1790009	0
Pf3D7_14_v3	1790012	0
Pf3D7_14_v3	1790018	0
Pf3D7_14_v3	1790075	0
Pf3D7_14_v3	1790091	0
Pf3D7_14_v3	1790101	0
Pf3D7_14_v3	1790120	0
Pf3D7_14_v3	1790127	0
Pf3D7_14_v3	1790145	0
Pf3D7_14_v3	1790150	0
Pf3D7_14_v3	1790164	0
Pf3D7_14_v3	1790170	0
Pf3D7_14_v3	1790174	0
Pf3D7_14_v3	1790193	0
Pf3D7_14_v3	1790198	0
Pf3D7_14_v3	1790206	0
Pf3D7_14_v3	1790227	0
Pf3D7_14_v3	1790229	0
Pf3D7_14_v3	1790233	0
Pf3D7_14_v3	1790234	0
Pf3D7_14_v3	1790239	0
Pf3D7_14_v3	1790248	0
Pf3D7_14_v3	1790273	0
Pf3D7_14_v3	1790274	0
Pf3D7_14_v3	1790284	0
Pf3D7_14_v3	1790288	0
Pf3D7_14_v3	1790320	0
Pf3D7_14_v3	1790337	0
Pf3D7_14_v3	1790341	0
Pf3D7_14_v3	1790344	0
Pf3D7_14_v3	1790347	0
Pf3D7_14_v3	1790420	0
Pf3D7_14_v3	1790477	0
Pf3D7_14_v3	1790518	0
Pf3D7_14_v3	1790536	0
Pf3D7_14_v3	1790541	0
Pf3D7_14_v3	1790550	0
Pf3D7_14_v3	1790569	0
Pf3D7_14_v3	1790578	0
Pf3D7_14_v3	1790602	0
Pf3D7_14_v3	1790631	0
Pf3D7_14_v3	1790650	0
Pf3D7_14_v3	1790652	0
Pf3D7_14_v3	1790667	0
Pf3D7_14_v3	1790675	0
Pf3D7_14_v3	1790678	0
Pf3D7_14_v3	1790679	0.154054054054042
Pf3D7_14_v3	1790683	0
Pf3D7_14_v3	1790685	0
Pf3D7_14_v3	1790761	0
Pf3D7_14_v3	1790766	0
Pf3D7_14_v3	1790772	0
Pf3D7_14_v3	1790783	0
Pf3D7_14_v3	1790785	0
Pf3D7_14_v3	1790795	0.0097765363128478
Pf3D7_14_v3	1790798	0
Pf3D7_14_v3	1790825	0
Pf3D7_14_v3	1790927	0
Pf3D7_14_v3	1790940	0
Pf3D7_14_v3	1790953	0
Pf3D7_14_v3	1790987	0
Pf3D7_14_v3	1790988	0
Pf3D7_14_v3	1791004	0
Pf3D7_14_v3	1791018	0
Pf3D7_14_v3	1791025	0
Pf3D7_14_v3	1791072	0
Pf3D7_14_v3	1791081	0
Pf3D7_14_v3	1791101	0
Pf3D7_14_v3	1791107	0
Pf3D7_14_v3	1791125	0
Pf3D7_14_v3	1791143	0
Pf3D7_14_v3	1791157	0
Pf3D7_14_v3	1791182	0
Pf3D7_14_v3	1791196	0
Pf3D7_14_v3	1791216	0
Pf3D7_14_v3	1791228	0
Pf3D7_14_v3	1791229	0
Pf3D7_14_v3	1791237	0
Pf3D7_14_v3	1791250	0
Pf3D7_14_v3	1791251	0
Pf3D7_14_v3	1791261	0
Pf3D7_14_v3	1791266	0
Pf3D7_14_v3	1791267	0
Pf3D7_14_v3	1791270	0
Pf3D7_14_v3	1791301	0
Pf3D7_14_v3	1791325	0
Pf3D7_14_v3	1791434	0
Pf3D7_14_v3	1791470	0
Pf3D7_14_v3	1791546	0
Pf3D7_14_v3	1791581	0
Pf3D7_14_v3	1791732	0
Pf3D7_14_v3	1791746	0
Pf3D7_14_v3	1791780	0
Pf3D7_14_v3	1791801	0
Pf3D7_14_v3	1791874	0
Pf3D7_14_v3	1791880	0
Pf3D7_14_v3	1791904	0
Pf3D7_14_v3	1791914	0
Pf3D7_14_v3	1791983	0
Pf3D7_14_v3	1792004	0
Pf3D7_14_v3	1792021	0
Pf3D7_14_v3	1792043	0
Pf3D7_14_v3	1792046	0
Pf3D7_14_v3	1792110	0
Pf3D7_14_v3	1792112	0
Pf3D7_14_v3	1792146	0
Pf3D7_14_v3	1792149	0
Pf3D7_14_v3	1792162	0
Pf3D7_14_v3	1792176	0
Pf3D7_14_v3	1792180	0
Pf3D7_14_v3	1792195	0
Pf3D7_14_v3	1792208	0.372879939844567
Pf3D7_14_v3	1792245	0
Pf3D7_14_v3	1792284	0
Pf3D7_14_v3	1792285	0
Pf3D7_14_v3	1792288	0
Pf3D7_14_v3	1792295	0
Pf3D7_14_v3	1792369	0
Pf3D7_14_v3	1792405	0
Pf3D7_14_v3	1792444	0
Pf3D7_14_v3	1792456	0
Pf3D7_14_v3	1792587	0
Pf3D7_14_v3	1792741	0
Pf3D7_14_v3	1792837	0
Pf3D7_14_v3	1792859	0
Pf3D7_14_v3	1792915	0
Pf3D7_14_v3	1792962	0.999403505551941
Pf3D7_14_v3	1792992	0
Pf3D7_14_v3	1793059	0
Pf3D7_14_v3	1793098	0
Pf3D7_14_v3	1793116	0
Pf3D7_14_v3	1793155	0
Pf3D7_14_v3	1793190	0
Pf3D7_14_v3	1793214	0
Pf3D7_14_v3	1793216	0
Pf3D7_14_v3	1793265	0
Pf3D7_14_v3	1793281	0
Pf3D7_14_v3	1793286	0
Pf3D7_14_v3	1793288	0
Pf3D7_14_v3	1793295	0
Pf3D7_14_v3	1793310	0
Pf3D7_14_v3	1793317	0
Pf3D7_14_v3	1793324	0
Pf3D7_14_v3	1793354	0
Pf3D7_14_v3	1793384	0
Pf3D7_14_v3	1793406	0
Pf3D7_14_v3	1793419	0
Pf3D7_14_v3	1793427	0
Pf3D7_14_v3	1793428	0
Pf3D7_14_v3	1793548	0
Pf3D7_14_v3	1793564	0
Pf3D7_14_v3	1793586	0
Pf3D7_14_v3	1793592	0
Pf3D7_14_v3	1793612	0
Pf3D7_14_v3	1793623	0
Pf3D7_14_v3	1793639	0
Pf3D7_14_v3	1793694	0
Pf3D7_14_v3	1793701	0
Pf3D7_14_v3	1793708	0
Pf3D7_14_v3	1793717	0
Pf3D7_14_v3	1793802	0
Pf3D7_14_v3	1793809	0
Pf3D7_14_v3	1793850	0
Pf3D7_14_v3	1793914	0
Pf3D7_14_v3	1793921	0
Pf3D7_14_v3	1793925	0
Pf3D7_14_v3	1793981	0
Pf3D7_14_v3	1794059	0
Pf3D7_14_v3	1794067	0
Pf3D7_14_v3	1794071	0
Pf3D7_14_v3	1794187	0
Pf3D7_14_v3	1794189	0.0601891659501238
Pf3D7_14_v3	1794207	0
Pf3D7_14_v3	1794210	0
Pf3D7_14_v3	1794252	0
Pf3D7_14_v3	1794268	0
Pf3D7_14_v3	1794276	0
Pf3D7_14_v3	1794300	0
Pf3D7_14_v3	1794370	0
Pf3D7_14_v3	1794379	0
Pf3D7_14_v3	1794387	0
Pf3D7_14_v3	1794402	0
Pf3D7_14_v3	1794403	0
Pf3D7_14_v3	1794415	0
Pf3D7_14_v3	1794492	0
Pf3D7_14_v3	1794493	0
Pf3D7_14_v3	1794503	0.000414909065763058
Pf3D7_14_v3	1794512	0
Pf3D7_14_v3	1794516	0
Pf3D7_14_v3	1794543	0
Pf3D7_14_v3	1794547	0
Pf3D7_14_v3	1794558	0
Pf3D7_14_v3	1794613	0
Pf3D7_14_v3	1794678	0
Pf3D7_14_v3	1794686	0
Pf3D7_14_v3	1794693	0
Pf3D7_14_v3	1794697	0
Pf3D7_14_v3	1794858	0
Pf3D7_14_v3	1794903	0
Pf3D7_14_v3	1794915	0
Pf3D7_14_v3	1794922	0
Pf3D7_14_v3	1794924	0
Pf3D7_14_v3	1794962	0
Pf3D7_14_v3	1794970	0
Pf3D7_14_v3	1794973	0
Pf3D7_14_v3	1794976	0
Pf3D7_14_v3	1794977	0
Pf3D7_14_v3	1794987	0
Pf3D7_14_v3	1794988	0
Pf3D7_14_v3	1795016	0
Pf3D7_14_v3	1795036	0
Pf3D7_14_v3	1795046	0
Pf3D7_14_v3	1795075	0
Pf3D7_14_v3	1795106	0
Pf3D7_14_v3	1795118	0
Pf3D7_14_v3	1795132	0
Pf3D7_14_v3	1795145	0.0535111111111079
Pf3D7_14_v3	1795158	0
Pf3D7_14_v3	1795164	0
Pf3D7_14_v3	1795203	0
Pf3D7_14_v3	1795211	0
Pf3D7_14_v3	1795283	0
Pf3D7_14_v3	1795307	0
Pf3D7_14_v3	1795312	0
Pf3D7_14_v3	1795321	0
Pf3D7_14_v3	1795339	0
Pf3D7_14_v3	1795404	0
Pf3D7_14_v3	1795444	0
Pf3D7_14_v3	1795497	0
Pf3D7_14_v3	1795511	0
Pf3D7_14_v3	1795525	0
Pf3D7_14_v3	1795567	0
Pf3D7_14_v3	1795576	0
Pf3D7_14_v3	1795588	0
Pf3D7_14_v3	1795593	0
Pf3D7_14_v3	1795601	0
Pf3D7_14_v3	1795607	0
Pf3D7_14_v3	1795659	0
Pf3D7_14_v3	1795732	0
Pf3D7_14_v3	1795772	0
Pf3D7_14_v3	1795773	0
Pf3D7_14_v3	1795778	0
Pf3D7_14_v3	1795781	0
Pf3D7_14_v3	1795783	0
Pf3D7_14_v3	1795786	0
Pf3D7_14_v3	1795790	0
Pf3D7_14_v3	1795809	0
Pf3D7_14_v3	1795812	0
Pf3D7_14_v3	1795818	0
Pf3D7_14_v3	1795822	0
Pf3D7_14_v3	1795823	0
Pf3D7_14_v3	1795829	0
Pf3D7_14_v3	1795844	0
Pf3D7_14_v3	1795866	0
Pf3D7_14_v3	1795870	0
Pf3D7_14_v3	1795882	0
Pf3D7_14_v3	1795905	0
Pf3D7_14_v3	1795907	0
Pf3D7_14_v3	1795912	0
Pf3D7_14_v3	1795936	0
Pf3D7_14_v3	1795943	0
Pf3D7_14_v3	1795952	0
Pf3D7_14_v3	1795968	0
Pf3D7_14_v3	1795976	0
Pf3D7_14_v3	1795995	0.133921144568284
Pf3D7_14_v3	1796002	0
Pf3D7_14_v3	1796039	0
Pf3D7_14_v3	1796055	0
Pf3D7_14_v3	1796059	0
Pf3D7_14_v3	1796063	0
Pf3D7_14_v3	1796070	0
Pf3D7_14_v3	1796080	0
Pf3D7_14_v3	1796082	0
Pf3D7_14_v3	1796083	0
Pf3D7_14_v3	1796084	0
Pf3D7_14_v3	1796094	0
Pf3D7_14_v3	1796100	0
Pf3D7_14_v3	1796105	0
Pf3D7_14_v3	1796166	0
Pf3D7_14_v3	1796205	0
Pf3D7_14_v3	1796208	0
Pf3D7_14_v3	1796248	0
Pf3D7_14_v3	1796335	0
Pf3D7_14_v3	1796366	0
Pf3D7_14_v3	1796388	0
Pf3D7_14_v3	1796415	0
Pf3D7_14_v3	1796450	0
Pf3D7_14_v3	1796456	0
Pf3D7_14_v3	1796461	0
Pf3D7_14_v3	1796462	0
Pf3D7_14_v3	1796477	0
Pf3D7_14_v3	1796487	0
Pf3D7_14_v3	1796493	0
Pf3D7_14_v3	1796513	0
Pf3D7_14_v3	1796545	0.0211041566361723
Pf3D7_14_v3	1796549	0
Pf3D7_14_v3	1796550	0
Pf3D7_14_v3	1796551	0
Pf3D7_14_v3	1796560	0
Pf3D7_14_v3	1796561	0
Pf3D7_14_v3	1796563	0
Pf3D7_14_v3	1796569	0
Pf3D7_14_v3	1796570	0
Pf3D7_14_v3	1796578	0
Pf3D7_14_v3	1796603	0
Pf3D7_14_v3	1796605	0
Pf3D7_14_v3	1796621	0.00971043653223605
Pf3D7_14_v3	1796660	0
Pf3D7_14_v3	1796683	0
Pf3D7_14_v3	1796695	0
Pf3D7_14_v3	1796728	0
Pf3D7_14_v3	1796761	0
Pf3D7_14_v3	1796790	0
Pf3D7_14_v3	1796808	0.00406467347123078
Pf3D7_14_v3	1796820	0
Pf3D7_14_v3	1796948	0
Pf3D7_14_v3	1797029	0
Pf3D7_14_v3	1797042	0
Pf3D7_14_v3	1797096	0
Pf3D7_14_v3	1797113	0
Pf3D7_14_v3	1797128	0
Pf3D7_14_v3	1797136	0
Pf3D7_14_v3	1797138	0
Pf3D7_14_v3	1797142	0
Pf3D7_14_v3	1797144	0
Pf3D7_14_v3	1797147	0
Pf3D7_14_v3	1797172	0
Pf3D7_14_v3	1797180	0
Pf3D7_14_v3	1797183	0
Pf3D7_14_v3	1797188	0
Pf3D7_14_v3	1797192	0
Pf3D7_14_v3	1797226	0
Pf3D7_14_v3	1797306	0
Pf3D7_14_v3	1797332	0
Pf3D7_14_v3	1797348	0
Pf3D7_14_v3	1797373	0
Pf3D7_14_v3	1797387	0
Pf3D7_14_v3	1797394	0
Pf3D7_14_v3	1797396	0
Pf3D7_14_v3	1797398	0
Pf3D7_14_v3	1797401	0
Pf3D7_14_v3	1797434	0
Pf3D7_14_v3	1797435	0
Pf3D7_14_v3	1797440	0
Pf3D7_14_v3	1797441	0
Pf3D7_14_v3	1797442	0
Pf3D7_14_v3	1797460	0
Pf3D7_14_v3	1797462	0
Pf3D7_14_v3	1797487	0
Pf3D7_14_v3	1797494	0
Pf3D7_14_v3	1797545	0
Pf3D7_14_v3	1797551	0
Pf3D7_14_v3	1797580	0
Pf3D7_14_v3	1797716	0
Pf3D7_14_v3	1797723	0
Pf3D7_14_v3	1797751	0
Pf3D7_14_v3	1797766	0
Pf3D7_14_v3	1797767	0
Pf3D7_14_v3	1797768	0
Pf3D7_14_v3	1797780	0
Pf3D7_14_v3	1797793	0
Pf3D7_14_v3	1797807	0
Pf3D7_14_v3	1797812	0
Pf3D7_14_v3	1797819	0
Pf3D7_14_v3	1797824	0
Pf3D7_14_v3	1797836	0
Pf3D7_14_v3	1797837	0
Pf3D7_14_v3	1797843	0
Pf3D7_14_v3	1797857	0
Pf3D7_14_v3	1797905	0
Pf3D7_14_v3	1797906	0
Pf3D7_14_v3	1797908	0
Pf3D7_14_v3	1797968	0
Pf3D7_14_v3	1798067	0
Pf3D7_14_v3	1798110	0
Pf3D7_14_v3	1798154	0
Pf3D7_14_v3	1798211	0
Pf3D7_14_v3	1798223	0
Pf3D7_14_v3	1798266	0
Pf3D7_14_v3	1798307	0
Pf3D7_14_v3	1798362	0
Pf3D7_14_v3	1798403	0
Pf3D7_14_v3	1798418	0
Pf3D7_14_v3	1798427	0
Pf3D7_14_v3	1798493	0
Pf3D7_14_v3	1798634	0
Pf3D7_14_v3	1798643	0
Pf3D7_14_v3	1798658	0
Pf3D7_14_v3	1798661	0
Pf3D7_14_v3	1798697	0
Pf3D7_14_v3	1798698	0
Pf3D7_14_v3	1798718	0
Pf3D7_14_v3	1798724	0
Pf3D7_14_v3	1798766	0
Pf3D7_14_v3	1798856	0
Pf3D7_14_v3	1798876	0
Pf3D7_14_v3	1798883	0
Pf3D7_14_v3	1798898	0
Pf3D7_14_v3	1798916	0
Pf3D7_14_v3	1798919	0
Pf3D7_14_v3	1798937	0
Pf3D7_14_v3	1798961	0
Pf3D7_14_v3	1798964	0
Pf3D7_14_v3	1798996	0
Pf3D7_14_v3	1799018	0
Pf3D7_14_v3	1799111	0
Pf3D7_14_v3	1799112	0
Pf3D7_14_v3	1799173	0
Pf3D7_14_v3	1799207	0
Pf3D7_14_v3	1799219	0
Pf3D7_14_v3	1799222	0
Pf3D7_14_v3	1799243	0
Pf3D7_14_v3	1799255	0
Pf3D7_14_v3	1799259	0
Pf3D7_14_v3	1799261	0
Pf3D7_14_v3	1799307	0
Pf3D7_14_v3	1799309	0
Pf3D7_14_v3	1799324	0
Pf3D7_14_v3	1799342	0.249013680381193
Pf3D7_14_v3	1799477	0
Pf3D7_14_v3	1799492	0
Pf3D7_14_v3	1799531	0
Pf3D7_14_v3	1799535	0.00057991185339825
Pf3D7_14_v3	1799588	0
Pf3D7_14_v3	1799604	0
Pf3D7_14_v3	1799624	0
Pf3D7_14_v3	1799639	0
Pf3D7_14_v3	1799648	0
Pf3D7_14_v3	1799704	0
Pf3D7_14_v3	1799708	0
Pf3D7_14_v3	1799712	0
Pf3D7_14_v3	1799719	0
Pf3D7_14_v3	1799738	0
Pf3D7_14_v3	1799740	0
Pf3D7_14_v3	1799752	0
Pf3D7_14_v3	1799764	0
Pf3D7_14_v3	1799771	0
Pf3D7_14_v3	1799794	0
Pf3D7_14_v3	1799796	0
Pf3D7_14_v3	1799801	0
Pf3D7_14_v3	1799813	0
Pf3D7_14_v3	1799816	0
Pf3D7_14_v3	1799822	0
Pf3D7_14_v3	1799823	0
Pf3D7_14_v3	1799830	0
Pf3D7_14_v3	1799835	0
Pf3D7_14_v3	1799904	0
Pf3D7_14_v3	1799905	0
Pf3D7_14_v3	1799917	0
Pf3D7_14_v3	1799924	0
Pf3D7_14_v3	1799929	0
Pf3D7_14_v3	1799930	0
Pf3D7_14_v3	1799932	0
Pf3D7_14_v3	1799959	0
Pf3D7_14_v3	1799971	0
Pf3D7_14_v3	1799973	0
Pf3D7_14_v3	1799977	0
Pf3D7_14_v3	1799979	0
Pf3D7_14_v3	1799994	0
Pf3D7_14_v3	1800022	0
Pf3D7_14_v3	1800024	0
Pf3D7_14_v3	1800033	0
Pf3D7_14_v3	1800060	0
Pf3D7_14_v3	1800063	0
Pf3D7_14_v3	1800096	0
Pf3D7_14_v3	1800189	0
Pf3D7_14_v3	1800206	0
Pf3D7_14_v3	1800213	0
Pf3D7_14_v3	1800236	0
Pf3D7_14_v3	1800237	0
Pf3D7_14_v3	1800242	0
Pf3D7_14_v3	1800244	0
Pf3D7_14_v3	1800258	0
Pf3D7_14_v3	1800261	0
Pf3D7_14_v3	1800270	0
Pf3D7_14_v3	1800274	0
Pf3D7_14_v3	1800287	0
Pf3D7_14_v3	1800359	0
Pf3D7_14_v3	1800366	0
Pf3D7_14_v3	1800381	0
Pf3D7_14_v3	1800404	0
Pf3D7_14_v3	1800527	0
Pf3D7_14_v3	1800548	0
Pf3D7_14_v3	1800561	0
Pf3D7_14_v3	1800566	0
Pf3D7_14_v3	1800615	0
Pf3D7_14_v3	1800618	0
Pf3D7_14_v3	1800620	0
Pf3D7_14_v3	1800621	0
Pf3D7_14_v3	1800626	0
Pf3D7_14_v3	1800637	0
Pf3D7_14_v3	1800649	0
Pf3D7_14_v3	1800657	0
Pf3D7_14_v3	1800663	0
Pf3D7_14_v3	1800675	0
Pf3D7_14_v3	1800679	0
Pf3D7_14_v3	1800694	0
Pf3D7_14_v3	1800744	0
Pf3D7_14_v3	1800748	0.000266595574513449
Pf3D7_14_v3	1800755	0
Pf3D7_14_v3	1800757	0
Pf3D7_14_v3	1800758	0
Pf3D7_14_v3	1800759	0.003184713375796
Pf3D7_14_v3	1800767	0
Pf3D7_14_v3	1800773	0
Pf3D7_14_v3	1800789	0
Pf3D7_14_v3	1800790	0
Pf3D7_14_v3	1800806	0
Pf3D7_14_v3	1800807	0
Pf3D7_14_v3	1800813	0
Pf3D7_14_v3	1800829	0
Pf3D7_14_v3	1800830	0
Pf3D7_14_v3	1800838	0
Pf3D7_14_v3	1800840	0
Pf3D7_14_v3	1800851	0
Pf3D7_14_v3	1800863	0
Pf3D7_14_v3	1800865	0
Pf3D7_14_v3	1800869	0
Pf3D7_14_v3	1800893	0
Pf3D7_14_v3	1800898	0
Pf3D7_14_v3	1800950	0
Pf3D7_14_v3	1800955	0
Pf3D7_14_v3	1800958	0
Pf3D7_14_v3	1800970	0
Pf3D7_14_v3	1800990	0
Pf3D7_14_v3	1800993	0
Pf3D7_14_v3	1801004	0
Pf3D7_14_v3	1801011	0
Pf3D7_14_v3	1801014	0
Pf3D7_14_v3	1801035	0
Pf3D7_14_v3	1801052	0
Pf3D7_14_v3	1801086	0.0997542997542927
Pf3D7_14_v3	1801091	0
Pf3D7_14_v3	1801095	0
Pf3D7_14_v3	1801101	0
Pf3D7_14_v3	1801125	0
Pf3D7_14_v3	1801131	0
Pf3D7_14_v3	1801137	0
Pf3D7_14_v3	1801164	0
Pf3D7_14_v3	1801169	0
Pf3D7_14_v3	1801177	0
Pf3D7_14_v3	1801193	0
Pf3D7_14_v3	1801195	0
Pf3D7_14_v3	1801232	0
Pf3D7_14_v3	1801245	0
Pf3D7_14_v3	1801272	0.291296817492932
Pf3D7_14_v3	1801275	0
Pf3D7_14_v3	1801280	0
Pf3D7_14_v3	1801351	0
Pf3D7_14_v3	1801385	0
Pf3D7_14_v3	1801393	0
Pf3D7_14_v3	1801408	0
Pf3D7_14_v3	1801417	0
Pf3D7_14_v3	1801420	0
Pf3D7_14_v3	1801422	0
Pf3D7_14_v3	1801430	0
Pf3D7_14_v3	1801435	0
Pf3D7_14_v3	1801456	0
Pf3D7_14_v3	1801463	0
Pf3D7_14_v3	1801470	0
Pf3D7_14_v3	1801493	0
Pf3D7_14_v3	1801501	0
Pf3D7_14_v3	1801524	0
Pf3D7_14_v3	1801531	0
Pf3D7_14_v3	1801560	0
Pf3D7_14_v3	1801567	0
Pf3D7_14_v3	1801618	0
Pf3D7_14_v3	1801622	0
Pf3D7_14_v3	1801629	0
Pf3D7_14_v3	1801639	0
Pf3D7_14_v3	1801644	0
Pf3D7_14_v3	1801652	0
Pf3D7_14_v3	1801662	0
Pf3D7_14_v3	1801694	0.00326008997848319
Pf3D7_14_v3	1801702	0
Pf3D7_14_v3	1801703	0
Pf3D7_14_v3	1801713	0
Pf3D7_14_v3	1801716	0
Pf3D7_14_v3	1801738	0
Pf3D7_14_v3	1801739	0
Pf3D7_14_v3	1801741	0
Pf3D7_14_v3	1801744	0
Pf3D7_14_v3	1801750	0
Pf3D7_14_v3	1801767	0
Pf3D7_14_v3	1801774	0
Pf3D7_14_v3	1801775	0
Pf3D7_14_v3	1801778	0
Pf3D7_14_v3	1801779	0
Pf3D7_14_v3	1801784	0
Pf3D7_14_v3	1801795	0
Pf3D7_14_v3	1801837	0
Pf3D7_14_v3	1801869	0
Pf3D7_14_v3	1801885	0
Pf3D7_14_v3	1801953	0
Pf3D7_14_v3	1801955	0
Pf3D7_14_v3	1801957	0
Pf3D7_14_v3	1802031	0
Pf3D7_14_v3	1802033	0
Pf3D7_14_v3	1802082	0.00213406979663543
Pf3D7_14_v3	1802092	0
Pf3D7_14_v3	1802104	0.00244069120374866
Pf3D7_14_v3	1802111	0
Pf3D7_14_v3	1802127	0
Pf3D7_14_v3	1802147	0
Pf3D7_14_v3	1802159	0
Pf3D7_14_v3	1802165	0
Pf3D7_14_v3	1802177	0
Pf3D7_14_v3	1802210	0
Pf3D7_14_v3	1802222	0
Pf3D7_14_v3	1802229	0
Pf3D7_14_v3	1802236	0
Pf3D7_14_v3	1802237	0
Pf3D7_14_v3	1802239	0
Pf3D7_14_v3	1802250	0
Pf3D7_14_v3	1802252	0
Pf3D7_14_v3	1802255	0
Pf3D7_14_v3	1802263	0
Pf3D7_14_v3	1802277	0
Pf3D7_14_v3	1802289	0
Pf3D7_14_v3	1802295	0
Pf3D7_14_v3	1802296	0
Pf3D7_14_v3	1802313	0
Pf3D7_14_v3	1802314	0
Pf3D7_14_v3	1802315	0
Pf3D7_14_v3	1802322	0
Pf3D7_14_v3	1802345	0
Pf3D7_14_v3	1802376	0
Pf3D7_14_v3	1802380	0
Pf3D7_14_v3	1802436	0
Pf3D7_14_v3	1802457	0
Pf3D7_14_v3	1802536	0.0081579749923751
Pf3D7_14_v3	1802542	0
Pf3D7_14_v3	1802555	0
Pf3D7_14_v3	1802561	0
Pf3D7_14_v3	1802575	0
Pf3D7_14_v3	1802586	0
Pf3D7_14_v3	1802610	0
Pf3D7_14_v3	1802618	0
Pf3D7_14_v3	1802622	0
Pf3D7_14_v3	1802645	0
Pf3D7_14_v3	1802660	0
Pf3D7_14_v3	1802665	0
Pf3D7_14_v3	1802666	0
Pf3D7_14_v3	1802672	0
Pf3D7_14_v3	1802695	0
Pf3D7_14_v3	1802697	0
Pf3D7_14_v3	1802708	0
Pf3D7_14_v3	1802731	0
Pf3D7_14_v3	1802747	0
